objid,ra,dec,u,g,r,i,z,run,camcol,field
1237666498077197000,5.86286543868579,-0.0215545993493206,22.6719,21.96521,21.14473,21.23787,20.26768,4895,3,75
1237666498077197025,5.87157021721168,-0.146065368582587,22.29343,22.03661,21.313,21.44228,22.2148,4895,3,75
1237666498077197027,5.87226012254212,-0.107954340574936,22.26138,21.6673,21.05395,21.06063,20.98151,4895,3,75
1237666498077197051,5.88422983877032,-0.127181909067618,23.75239,22.54324,21.81879,21.62916,21.33508,4895,3,75
1237666498077197064,5.89140964413255,-0.00782083968045186,22.60548,22.32256,21.3673,21.1343,20.90743,4895,3,75
1237666498077197077,5.90352313776089,-0.16782474168785,22.62038,22.13161,21.48668,20.59134,20.44141,4895,3,75
1237666498077196576,5.90565873215024,-0.0990329723611312,23.47814,20.39046,18.95681,18.41325,18.10187,4895,3,75
1237666498077262161,5.92878846111623,-0.144981326626136,23.12409,22.82411,21.63387,21.81042,22.45312,4895,3,76
1237666498077262620,5.93110407045322,-0.00365352788744475,22.51175,22.30039,20.65755,20.35439,19.64727,4895,3,76
1237666498077262177,5.93128343730501,-0.209177230521765,23.31395,22.61071,21.7459,21.51731,21.2962,4895,3,76
1237666498077262188,5.93671249568553,-0.119421115817772,22.15413,22.47758,22.01722,21.43038,20.86884,4895,3,76
1237666498077262215,5.94629273088867,-0.128405358279128,23.8035,22.44338,21.15157,20.39436,19.87289,4895,3,76
1237666498077262230,5.95287637750283,-0.0286923061295827,22.86423,21.78944,21.4184,21.27849,20.92568,4895,3,76
1237666498077262247,5.95656730930324,-0.104666030893015,23.99623,22.63085,20.72927,20.05752,19.53084,4895,3,76
1237666498077262246,5.95734193327598,-0.129265054028112,21.23844,20.34695,19.13993,18.67024,18.30754,4895,3,76
1237666498077262264,5.95776138598006,-0.048267188001201,23.9737,22.57196,21.35123,20.86291,20.79809,4895,3,76
1237666498077262279,5.9621450214037,-0.126065855096183,23.15178,22.62414,21.27769,20.6489,20.39168,4895,3,76
1237666498077262656,5.967857362253,-0.102894700987145,23.66085,23.50033,21.67211,21.06673,20.49767,4895,3,76
1237666498077262307,5.97019778654183,-0.135269956638775,23.99365,22.37456,21.05249,20.64153,20.20555,4895,3,76
1237666498077262308,5.97048049066473,-0.0984069747653924,23.83356,21.74041,20.11587,19.60724,18.97425,4895,3,76
1237666498077262310,5.97284024584971,-0.156806977461279,22.26662,21.38751,20.9199,20.67021,20.4024,4895,3,76
1237666498077262327,5.97898172979794,-0.156779963691027,22.35746,21.73788,21.09777,21.1465,20.57186,4895,3,76
1237666498077262336,5.98081443596772,-0.132167761382708,23.22696,22.00392,20.66298,20.34532,20.80083,4895,3,76
1237666498077262343,5.98366853550746,-0.152413083170164,22.40631,21.42534,20.25286,19.68333,19.23851,4895,3,76
1237666498077262019,5.98394938958072,-0.148449400074192,23.57954,20.38089,18.9294,18.40416,18.11407,4895,3,76
1237666498077262673,5.98407388966629,-0.131920879280767,23.91796,22.86286,21.30261,20.47786,20.46626,4895,3,76
1237666498077262349,5.98625223448329,-0.145303342214983,22.33754,21.74483,20.27806,19.59809,19.3133,4895,3,76
1237666498077262354,5.9874066009765,-0.0993768264355162,23.99729,22.59999,22.03123,21.58874,21.81583,4895,3,76
1237666498077262356,5.98835171114067,-0.0334319611490593,23.78559,22.41787,21.38103,21.45662,21.40604,4895,3,76
1237666498077262365,5.99171063918467,-0.106641932509164,22.19967,21.84466,20.4712,20.17767,19.68695,4895,3,76
1237666498077262368,5.99262079821702,-0.0610413497784411,23.2782,21.00614,19.24944,18.60356,18.14723,4895,3,76
1237666498077262391,5.99878875100075,-0.150189880020229,23.13765,22.68972,21.9641,21.44752,22.98656,4895,3,76
1237666498077262416,6.00854405254543,-0.0644123987454813,22.52063,21.10843,20.19916,19.72909,19.34735,4895,3,76
1237666498077262419,6.0089463600176,-0.0863197361749942,22.21337,22.28693,20.9419,20.62852,20.69729,4895,3,76
1237666498077262421,6.00974060659934,-0.0916150052468507,23.89175,21.75744,20.3779,19.72299,19.27497,4895,3,76
1237666498077262424,6.01061687062938,-0.184581301890393,22.18022,22.04081,21.46827,21.52172,21.96263,4895,3,76
1237666498077262433,6.01195883658332,-0.0905688991649488,23.21435,21.99223,20.93445,20.5432,20.18683,4895,3,76
1237666498077262439,6.01350645000795,-0.112987579792251,23.34192,22.42585,21.23963,20.88391,20.64252,4895,3,76
1237666498077262468,6.01904166919968,-0.121001713831339,23.38553,22.37806,21.60035,21.356,21.44531,4895,3,76
1237666498077262105,6.02490573793119,-0.0053639018581824,21.2995,19.98828,19.36062,19.01149,18.61094,4895,3,76
1237666498077262490,6.02665758297508,-0.15887250907046,22.68731,22.77879,22.19826,21.59295,21.41838,4895,3,76
1237666498077262492,6.02951252641239,-0.165908602396707,23.28687,22.29573,21.79105,21.59292,21.0661,4895,3,76
1237666498077262697,6.03089829204328,-0.0851570328628674,22.92424,22.3974,20.49149,19.78523,19.12596,4895,3,76
1237666498077262498,6.03147362258886,-0.0123185562005598,22.16545,21.31016,20.30142,19.81792,19.41252,4895,3,76
1237666498077262500,6.03195347892554,-0.143108635884288,23.98557,21.96758,20.59643,20.12868,19.7068,4895,3,76
1237666498077262499,6.03196558637512,-0.186908507348119,22.38565,21.94274,21.39707,21.31261,22.18072,4895,3,76
1237666498077262504,6.03255917654241,-0.0915379505214273,23.38549,22.1068,21.40488,21.17347,20.63525,4895,3,76
1237666498077262508,6.03393167506601,-0.173112918987264,23.27595,21.18654,20.6619,20.39867,21.17709,4895,3,76
1237666498077262518,6.03840384692552,-0.192211590691828,22.91164,22.51416,21.69267,20.89819,20.31724,4895,3,76
1237666498077262522,6.03999901591277,-0.204978493398532,22.32687,21.54153,21.05218,20.69286,20.57417,4895,3,76
1237666498077262529,6.04133857078142,-0.0784164253011535,22.68124,21.24268,20.74086,20.61487,20.68898,4895,3,76
1237666498077262530,6.04161399672466,-0.141850801289105,22.34957,21.04881,19.75292,19.20904,19.02313,4895,3,76
1237666498077262539,6.04541249122062,-0.175495981482549,23.08154,22.6252,21.57257,20.61718,20.11539,4895,3,76
1237666498077262540,6.04624785640638,-0.210498941748475,23.04997,21.8497,20.49636,19.98937,19.55335,4895,3,76
1237666498077262543,6.04742817197399,-0.152462446593699,22.74482,21.78407,21.06234,20.81674,20.67639,4895,3,76
1237666498077262559,6.05408080340752,-0.00230965325138098,22.76555,21.80398,21.04731,20.98262,20.96955,4895,3,76
1237666498077262561,6.05470690034124,-0.152641710600748,23.14787,22.4866,21.22523,20.88195,20.3623,4895,3,76
1237666498077262573,6.05805893356293,-0.0933427897029275,23.08871,22.79751,22.15137,21.865,21.45799,4895,3,76
1237666498077262574,6.05826229298083,-0.113547383477533,22.44564,21.93712,21.72121,20.6799,20.75709,4895,3,76
1237666498077327635,6.06240020339234,-0.0877587721047388,22.27375,21.58895,20.79086,20.53487,20.03432,4895,3,77
1237666498077327646,6.06480450120841,-0.0200834379726657,21.64234,21.00527,19.70828,19.22088,18.85533,4895,3,77
1237666498077327659,6.06935058436659,-0.165715967497495,23.54272,22.55261,21.95463,21.69051,20.87229,4895,3,77
1237666498077327671,6.07292504238106,-0.0997118281368745,22.32914,21.84508,20.44439,20.07904,19.56291,4895,3,77
1237666498077327674,6.0739110906853,-0.059525061553813,23.83769,22.05431,20.53823,20.07671,19.52599,4895,3,77
1237666498077327694,6.08003923764261,-0.159959029487448,22.35752,22.1213,21.16406,20.70382,20.64586,4895,3,77
1237666498077328023,6.0801492952462,-0.103753133645072,23.74626,23.25843,21.6544,20.91955,20.2497,4895,3,77
1237666498077327702,6.08414314354229,-0.151539040170542,22.25429,20.71809,19.01399,18.39776,17.98389,4895,3,77
1237666498077327715,6.08948530442959,-0.131335023986764,23.13326,22.12697,21.2114,21.07484,21.24378,4895,3,77
1237666498077327727,6.09489599890912,-0.204574887694398,21.33081,19.78323,18.62272,18.17941,17.84182,4895,3,77
1237666498077327744,6.10388728766219,-0.0537358799597507,22.54335,21.99952,21.24498,20.98609,20.84199,4895,3,77
1237666498077327757,6.10751942089934,-0.14966587454139,23.29161,22.15821,21.13013,20.52925,20.25099,4895,3,77
1237666498077328046,6.10785486328652,-0.0294354223428901,23.37317,22.94223,21.06293,20.24759,19.92185,4895,3,77
1237666498077327760,6.10855800535489,-0.0631370464400823,23.52454,22.87953,22.02656,21.64923,21.96547,4895,3,77
1237666498077327767,6.10978621759139,-0.00179908740706316,23.32774,22.78401,21.91842,21.33787,21.26735,4895,3,77
1237666498077327772,6.11137664784229,-0.120809114719566,23.4706,22.16905,21.87203,21.77241,21.56781,4895,3,77
1237666498077327780,6.115280314008,-0.103418378531549,23.8879,22.33167,21.00465,20.18881,19.8531,4895,3,77
1237666498077327808,6.12446465372386,-0.114013179320342,23.53027,22.66306,21.52093,21.29823,20.7777,4895,3,77
1237666498077327840,6.1418825765403,-0.200705111282684,23.97833,22.43878,21.23156,20.78275,20.57039,4895,3,77
1237666498077327844,6.1434511346288,-0.0842429147383272,22.47088,22.64542,21.83641,21.80884,21.53075,4895,3,77
1237666498077327850,6.14415156395802,-0.137284052295271,23.41731,22.99831,21.90504,21.93826,21.40105,4895,3,77
1237666498077327871,6.15296662279809,-0.197554590401216,23.12757,22.80586,22.02543,21.23353,21.58006,4895,3,77
1237666498077327870,6.1532353591306,-0.068548948146841,22.45456,21.08965,19.82191,19.37707,18.97405,4895,3,77
1237666498077327889,6.15967237659788,-0.00253643615519143,22.43651,21.59026,20.93598,20.93353,21.01742,4895,3,77
1237666498077327897,6.16175917326598,-0.0900173278572474,23.22075,22.27656,21.13394,20.45441,20.02681,4895,3,77
1237666498077327898,6.16207868627345,-0.0954450301129668,21.91246,22.21752,21.32716,20.45511,20.15071,4895,3,77
1237666498077327912,6.1682175435497,-0.0225936155378867,21.87737,21.0904,20.18332,20.03155,19.48073,4895,3,77
1237666498077327924,6.17293395747083,-0.0356076148707105,22.25176,21.0649,20.67843,20.56236,20.10899,4895,3,77
1237666498077328110,6.17979085464052,-0.018472739571739,22.57367,22.66267,21.24668,20.95009,20.06262,4895,3,77
1237666498077327930,6.18007453218345,-0.0858527232707087,23.527,21.96163,20.56692,20.2695,20.02635,4895,3,77
1237666498077327959,6.19076949801541,-0.0104475919155299,23.9618,21.1108,19.73945,19.37402,19.08941,4895,3,77
1237666498077327970,6.19559123402976,-0.0470964239418548,22.10353,21.19319,20.06898,19.52413,19.30426,4895,3,77
1237666498077327972,6.19610869539329,-0.0840181458877349,22.51959,22.72558,21.70535,21.40623,22.3978,4895,3,77
1237666498077327610,6.19654528232289,-0.0589549251396307,21.15949,20.11176,19.05375,18.60066,18.26755,4895,3,77
1237666498077328118,6.19774091799286,-0.117535526543848,23.96228,23.59653,22.05531,20.90236,19.90292,4895,3,77
1237666498077327980,6.20053138801788,-0.0199156564957155,22.67293,21.80592,21.23712,21.041,21.447,4895,3,77
1237666498077328000,6.2093697906854,-0.142673553144415,22.22984,21.5274,20.56733,20.12664,19.75422,4895,3,77
1237666498077393063,6.21343324925255,-0.0258377920068563,22.03725,22.4086,21.68756,21.29371,21.10369,4895,3,78
1237666498077393118,6.21881181101134,-0.141524148329372,23.29652,22.05598,20.53099,20.00977,19.63397,4895,3,78
1237666498077393136,6.22348560990747,-0.130875396537338,22.4809,22.38196,21.19398,20.8251,20.83617,4895,3,78
1237666498077393138,6.2242874876724,-0.180846583559812,23.31539,21.6079,20.20242,19.60562,19.37399,4895,3,78
1237666498077393148,6.22768386267529,-0.0176083641222854,22.32175,21.43839,20.82587,20.62342,19.98881,4895,3,78
1237666498077393158,6.23544451073178,-0.0256384231159255,22.1834,21.37582,20.61184,20.33669,19.64097,4895,3,78
1237666498077393173,6.24400019977571,-0.0229678831438361,22.9609,21.83536,21.51085,21.24384,22.11917,4895,3,78
1237666498077393176,6.24695766131489,-0.207141495423658,23.12012,22.1008,21.86107,21.29154,21.64634,4895,3,78
1237666498077393184,6.24962044455225,-0.157184223944078,23.02282,22.1756,21.46148,21.31544,22.15678,4895,3,78
1237666498077393183,6.24985164915239,-0.14678135794862,22.25615,21.73007,21.05993,20.39895,19.97543,4895,3,78
1237666498077393196,6.25194331568056,-0.0872842057631773,22.47002,22.49479,22.17386,21.86829,20.83037,4895,3,78
1237666498077393207,6.2598985151055,-0.186629679839666,22.74421,21.19863,20.29921,19.81072,19.53006,4895,3,78
1237666498077393213,6.26251899656376,-0.0769535544811052,23.52908,22.6648,21.72293,21.53754,20.95613,4895,3,78
1237666498077393525,6.2625252035327,-0.0118776662949229,23.53,23.17835,22.14075,21.46097,20.39775,4895,3,78
1237666498077393224,6.26677421961131,-0.0163946308934878,22.46273,22.43002,22.01078,21.76777,21.23739,4895,3,78
1237666498077393227,6.26991421224596,-0.175574940929447,23.78473,22.71582,21.79879,21.66208,21.44544,4895,3,78
1237666498077393236,6.27757625893412,-0.0223735658281079,23.65333,21.66813,20.67661,20.09982,19.53249,4895,3,78
1237666498077393240,6.27810321030756,-0.173924553693322,22.37136,22.65956,21.72108,21.42013,21.75751,4895,3,78
1237666498077393270,6.292400803427,-0.00274824464227474,23.09984,22.5024,20.63427,19.97899,19.55495,4895,3,78
1237666498077393286,6.29545333916141,-0.166026088733089,22.57364,22.45455,21.64642,21.10077,20.68167,4895,3,78
1237666498077393316,6.30449871383195,-0.147154070749167,21.71321,21.66245,21.35874,21.06536,20.74993,4895,3,78
1237666498077393324,6.30790966124226,-0.110645262830418,23.11183,22.70673,21.86166,21.67391,21.04377,4895,3,78
1237666498077393335,6.31283770655776,-0.156290498575309,21.32198,20.4761,19.43227,19.05172,18.58825,4895,3,78
1237666498077393359,6.32084885569301,-0.203094476678244,23.10985,23.00897,22.17615,21.76963,21.27627,4895,3,78
1237666498077393384,6.33045288269142,-0.136896307699515,23.12335,21.90788,20.95311,20.51217,19.86565,4895,3,78
1237666498077393388,6.33151241809472,-0.168764313374173,22.07578,22.50332,22.06049,21.47172,21.5054,4895,3,78
1237666498077393387,6.33172950355905,-0.148858665295333,23.00947,21.94472,20.92173,20.78488,20.35993,4895,3,78
1237666498077393418,6.34126850893861,-0.171365953940758,23.66383,22.04467,20.99211,20.87986,20.51705,4895,3,78
1237666498077393430,6.34507101836761,-0.136745067405948,22.36914,21.1121,20.38796,20.00293,19.94863,4895,3,78
1237666498077393453,6.35412817913419,-0.106653589415718,22.06425,20.93993,19.80253,19.30785,18.99419,4895,3,78
1237666498077393469,6.35967843321757,-0.202581897045186,22.48701,22.03832,21.01156,20.583,20.49918,4895,3,78
1237666498077393470,6.36002715483457,-0.0271910860545847,22.08711,21.50723,20.73261,20.67521,20.64323,4895,3,78
1237666498077458739,6.36421857863309,-0.104964769568011,23.87984,21.94544,21.39055,21.38799,21.46401,4895,3,79
1237666498077458760,6.37359056803933,-0.0688969654021259,23.9786,21.13054,20.19191,19.75596,19.4539,4895,3,79
1237666498077458763,6.37557829483396,-0.0168127433676718,22.0791,22.1228,22.08033,21.54472,21.81468,4895,3,79
1237666498077458773,6.38173147887437,-0.159526563311087,23.00509,21.44193,20.8219,20.37531,20.52407,4895,3,79
1237666498077458783,6.38438793542508,-0.0176196564966363,23.45383,22.65238,21.56086,21.45075,21.07071,4895,3,79
1237666498077458803,6.39100414071467,-0.165945813596185,22.81057,21.65926,21.19493,20.8957,20.45844,4895,3,79
1237666498077458816,6.39487352810704,-0.136013514220131,23.06941,22.25987,21.27931,20.61057,20.62926,4895,3,79
1237666498077458832,6.40382488400712,-0.0645666127933252,22.97235,21.49919,20.73418,20.47869,20.24906,4895,3,79
1237666498077458614,6.40679161537773,-0.167890445528428,21.41079,20.23957,18.84659,18.22121,17.82252,4895,3,79
1237666498077458877,6.42424713913667,-0.176218067245928,23.34812,22.50819,21.79298,21.43022,21.52167,4895,3,79
1237666498077458878,6.42455003782135,-0.0590447327498525,22.43225,21.7199,20.83778,20.75837,19.98406,4895,3,79
1237666498077458897,6.42693475412474,-0.0636714745425268,23.34602,22.29955,21.15249,20.41044,20.02746,4895,3,79
1237666498077458915,6.42968025258853,-0.0330622215404349,22.562,22.48087,21.33831,20.66382,20.01269,4895,3,79
1237666498077458920,6.43204390521507,-0.034899592231869,22.23402,21.75319,21.05542,20.93726,20.626,4895,3,79
1237666498077458929,6.4357956048492,-0.0236730637566272,22.34697,21.67777,21.26959,20.75701,20.66199,4895,3,79
1237666498077458933,6.4374354536302,-0.0625739503671954,22.10345,21.32104,20.43452,20.09395,19.68315,4895,3,79
1237666498077458677,6.44483649853942,-0.0586670282317738,20.86104,20.70763,19.95019,19.72218,19.17866,4895,3,79
1237666498077458952,6.44504272445323,-0.0990148660264148,22.48992,21.52505,20.68357,20.4145,20.19036,4895,3,79
1237666498077458953,6.4457573285093,-0.175229168740799,22.74158,22.02534,20.82022,20.32689,20.00895,4895,3,79
1237666498077458955,6.44668298567498,-0.18630728710047,22.25876,21.5667,20.63139,20.35384,20.26694,4895,3,79
1237666498077458974,6.45756061149677,-0.0104989244663707,22.41867,21.26098,20.15174,19.66707,19.46165,4895,3,79
1237666498077459006,6.47041170390051,-0.0306036823240664,22.51316,21.93223,21.40499,20.82145,20.33534,4895,3,79
1237666498077459014,6.47487375730736,-0.182844014457851,22.32301,21.31635,20.78618,20.39594,20.18691,4895,3,79
1237666498077459024,6.47840134158733,-0.164386574835089,23.82697,22.56815,21.60852,20.55419,20.22784,4895,3,79
1237666498077458696,6.48639224741629,-0.00596134745174126,21.22541,20.15895,19.51136,19.12481,18.95495,4895,3,79
1237666498077459046,6.48852742038915,-0.185350362134952,22.95546,21.13657,19.953,19.42264,19.20211,4895,3,79
1237666498077459047,6.49077761987701,-0.144912974418555,22.17509,21.58794,21.79687,21.05901,21.35014,4895,3,79
1237666498077459052,6.49143795590828,-0.118333916754959,21.76265,21.05463,19.99781,19.49924,19.18948,4895,3,79
1237666498077459066,6.49687427198063,-0.18581407003913,21.54097,20.66017,19.91094,19.54963,19.3216,4895,3,79
1237666498077459068,6.4987187862462,-0.00586702749623894,22.71368,21.8707,21.47596,21.34579,21.08785,4895,3,79
1237666498077459070,6.50182209129818,-0.159283463884181,23.97996,22.63884,21.99572,21.51016,21.69397,4895,3,79
1237666498077459083,6.50877347812701,-0.0489744968549941,23.89347,22.80893,21.55911,21.25355,20.89284,4895,3,79
1237666498077459089,6.51063648955665,-0.169940840779815,23.23536,22.41794,21.16035,19.71953,19.20499,4895,3,79
1237666498077524325,6.5169804845352,-0.126539749931089,22.25877,21.24614,20.77965,20.52113,20.89391,4895,3,80
1237666498077524329,6.51934353986684,-0.021281194732699,22.32326,21.5842,20.95407,20.88531,20.50261,4895,3,80
1237666498077524346,6.52700563487275,-0.191437968829213,23.06609,22.02996,20.91957,20.38686,19.93943,4895,3,80
1237666498077524365,6.53679299185984,-0.185250640665783,22.84429,21.78193,20.79476,20.47795,19.96081,4895,3,80
1237666498077524377,6.54189171723894,-0.0654651516273804,22.37345,22.57292,21.5895,21.53382,21.18103,4895,3,80
1237666498077524397,6.56025544168173,-0.0581870386507949,23.30653,21.80376,20.1568,19.52174,19.16631,4895,3,80
1237666498077524398,6.56058027436316,-0.0284918346901695,22.42567,22.04079,22.2321,21.62752,21.57205,4895,3,80
1237666498077524401,6.5621475429121,-0.0199600302972049,22.62369,22.40507,21.22017,21.17053,20.93431,4895,3,80
1237666498077524418,6.56898198701609,-0.176588509956662,22.64925,21.93032,20.76612,20.34345,19.83139,4895,3,80
1237666498077524419,6.56940616499946,-0.149462843907168,23.78837,20.95655,19.72734,19.09455,18.74955,4895,3,80
1237666498077524423,6.57596388403346,-0.0243118971427826,22.38426,21.07837,19.66627,19.04644,18.64081,4895,3,80
1237666498077524431,6.57973432196337,-0.182628214817407,22.26715,22.07423,21.18439,20.85252,20.94032,4895,3,80
1237666498077524437,6.58032055882313,-0.175103108105048,22.85875,22.22666,21.62019,21.43896,21.6864,4895,3,80
1237666498077524439,6.58116453900112,-0.0219528051891231,22.87546,22.39301,21.1185,20.89198,20.42543,4895,3,80
1237666498077524445,6.58262361018441,-0.0554863609508296,22.55154,22.73783,22.49731,21.59398,21.57838,4895,3,80
1237666498077524446,6.58344789573232,-0.143057005963293,22.99611,22.1525,21.29454,21.20187,21.07502,4895,3,80
1237666498077524491,6.6044542511942,-0.125695880657198,23.68207,21.23854,20.0763,19.644,19.37244,4895,3,80
1237666498077524504,6.60476724082554,-0.0914833295968794,23.13447,22.38735,21.25486,21.05075,20.51159,4895,3,80
1237666498077524516,6.60848037746769,-0.114293017323277,23.94952,22.0235,20.3929,19.75087,19.43136,4895,3,80
1237666498077524521,6.61105047619643,-0.0725277088116287,22.59997,22.32091,21.24659,21.55072,22.62193,4895,3,80
1237666498077524528,6.61635059129242,-0.00538827657461515,23.08364,21.28954,19.68927,19.11672,18.64233,4895,3,80
1237666498077524734,6.62184727301099,-0.150144506012483,22.94009,23.02333,21.02265,20.21597,19.69895,4895,3,80
1237666498077524534,6.62278435349936,-0.0867942672889126,23.09671,22.00792,21.28484,21.03864,20.99872,4895,3,80
1237666498077524536,6.62535325944791,-0.00925226696946391,21.79277,21.99582,20.80984,20.13534,19.62725,4895,3,80
1237666498077524539,6.62678915060306,-0.136829150916515,23.08467,21.89548,21.29708,20.67604,20.54262,4895,3,80
1237666498077524548,6.62997660660005,-0.121192445241352,23.68478,21.56451,21.20407,20.69541,22.69337,4895,3,80
1237666498077524546,6.6301356128557,-0.18355820717643,21.4171,20.6561,19.42166,18.93565,18.40571,4895,3,80
1237666498077524560,6.63300284823714,-0.190469000008779,22.49704,22.44007,21.36871,21.11344,21.15146,4895,3,80
1237666498077524561,6.63356645890508,-0.209406981803949,22.72869,21.88889,20.9958,20.6191,19.8291,4895,3,80
1237666498077524565,6.6352305010665,-0.110978609263822,22.80752,21.75273,20.59508,20.04773,19.42952,4895,3,80
1237666498077524569,6.6407134952681,-0.185305079245728,21.90773,21.34681,20.28533,19.66302,19.41019,4895,3,80
1237666498077524579,6.64448016910171,-0.180260196048576,22.33356,22.47477,21.47435,20.88624,20.73281,4895,3,80
1237666498077524589,6.64939832938475,-0.180974400640784,22.64982,22.18237,21.65437,21.60639,21.3255,4895,3,80
1237666498077524762,6.65203903589017,-0.151262740756576,22.99542,22.39467,20.46716,19.87876,19.6689,4895,3,80
1237666498077589813,6.6664367913566,-0.207199679173671,22.4558,21.37493,20.57865,20.17143,19.77644,4895,3,81
1237666498077589818,6.66759206120562,-0.145603177361423,22.36145,21.91569,21.57812,21.33039,21.40876,4895,3,81
1237666498077589819,6.66761821551751,-0.210554538721789,23.21341,22.31733,21.57118,21.21987,21.23592,4895,3,81
1237666498077589717,6.6753283988125,-0.106899928864591,22.32096,20.21641,18.50163,17.88567,17.48743,4895,3,81
1237666498077589825,6.67546778907365,-0.208164462185741,21.24652,19.75798,18.83312,18.36928,18.11277,4895,3,81
1237666498077589835,6.68691260490124,-0.102147926055083,23.77135,21.68988,21.37138,21.0776,20.70224,4895,3,81
1237666498077589778,6.69620028857184,-0.0877721473544992,20.7875,20.18101,19.73981,19.53703,19.42073,4895,3,81
1237666498077590099,6.69641166294096,-0.122668181452272,23.86635,23.96557,21.27292,20.16751,19.72166,4895,3,81
1237666498077589851,6.69809982706437,-0.101989897667549,21.34023,20.69446,19.42452,18.88801,18.46526,4895,3,81
1237666498077590106,6.69967316496101,-0.117379843487294,23.37606,23.28462,21.55823,20.8046,20.51794,4895,3,81
1237666498077589853,6.69969944098688,-0.190364789372924,22.93093,21.79794,21.36088,21.28113,21.43772,4895,3,81
1237666498077589859,6.70214976496845,-0.115207945360207,22.13248,21.67634,20.21404,19.44061,19.16532,4895,3,81
1237666498077589863,6.70437322418096,-0.160445079965631,22.47847,21.16348,20.48938,20.07342,19.83759,4895,3,81
1237666498077589867,6.70691629933603,-0.00439738415632339,22.0096,21.90248,21.65611,21.14662,21.41033,4895,3,81
1237666498077589882,6.7135842161947,-0.0860370396397497,23.11,22.33882,20.91916,20.37735,20.19128,4895,3,81
1237666498077589894,6.717983536654,-0.0901401813294739,23.71655,21.37132,19.75769,19.24303,19.02014,4895,3,81
1237666498077589901,6.72803425746,-0.148550588031336,22.57396,22.15256,21.70754,21.02813,20.83998,4895,3,81
1237666498077589919,6.73621742422981,-0.127077099496346,22.45919,21.49673,20.31953,19.7243,19.32497,4895,3,81
1237666498077589946,6.74978594197444,-0.00987977964104445,22.67779,21.76539,21.33219,21.02094,21.59542,4895,3,81
1237666498077589948,6.75175508188394,-0.0243959587028159,23.12041,21.85504,20.33974,19.75933,19.34456,4895,3,81
1237666498077589960,6.75737672834126,-0.0615401449086839,23.95145,21.47111,19.86246,19.27122,18.83409,4895,3,81
1237666498077589985,6.77134334002002,-0.152640249939669,23.34468,21.13959,19.89021,19.30367,18.96384,4895,3,81
1237666498077589988,6.77330521974338,-0.12089009952016,22.94374,21.37614,19.96702,19.3767,18.98417,4895,3,81
1237666498077589994,6.77524671084899,-0.0749072271487665,21.40446,20.00336,19.54093,19.28433,19.14625,4895,3,81
1237666498077589997,6.77564747709837,-0.0270949120051792,23.53037,22.71562,22.10971,21.89391,21.9849,4895,3,81
1237666498077589996,6.77575668968547,-0.0997022326750724,22.99417,22.14881,21.44448,21.48041,21.3385,4895,3,81
1237666498077589998,6.77700215201182,-0.146046168824655,22.78703,22.39245,21.96763,21.70215,22.09431,4895,3,81
1237666498077590001,6.77858063201364,-0.122952166869684,21.19211,20.60801,19.73924,19.34934,19.07123,4895,3,81
1237666498077590003,6.77887059825881,-0.166735302843202,22.24632,20.74427,19.77129,19.32241,19.11636,4895,3,81
1237666498077590015,6.78466260450929,-0.035113806775552,23.47551,21.73658,21.26145,21.07026,21.11901,4895,3,81
1237666498077590022,6.78929276905987,-0.0518222000039771,22.69608,22.40924,21.49084,21.32479,21.34968,4895,3,81
1237666498077590031,6.7933536346932,-0.205544227627895,23.39886,22.34327,22.31164,21.4878,23.32505,4895,3,81
1237666498077590062,6.80743149452672,-0.14684164286603,22.07072,20.84026,19.73133,19.30433,18.98969,4895,3,81
1237666498077655400,6.81521746667548,-0.130084001517737,23.52446,21.94025,21.23468,20.85099,20.32571,4895,3,82
1237666498077655315,6.819868026595,-0.0577168214947305,21.3334,20.57593,20.05417,19.82983,19.75698,4895,3,82
1237666498077655426,6.82514195583127,-0.0697438452625288,22.24304,21.74678,20.85213,20.71386,21.41289,4895,3,82
1237666498077655431,6.82870433260024,-0.0354593621396842,22.67558,21.38965,20.95878,20.81118,20.66717,4895,3,82
1237666498077655758,6.82977843847092,-0.152466443242071,22.75477,22.55937,20.81804,20.29721,20.06662,4895,3,82
1237666498077655447,6.83922849265466,-0.0111141980185188,22.02639,20.64504,20.17099,19.79664,19.7382,4895,3,82
1237666498077655500,6.86209182025533,-0.147928712915493,23.23827,21.61699,20.72792,20.44044,20.27514,4895,3,82
1237666498077655519,6.8692744616427,-0.115725128976675,23.58388,21.1478,19.59606,19.02256,18.57222,4895,3,82
1237666498077655825,6.87931206222035,-0.166265819967003,22.81321,23.15944,21.42259,20.98074,20.25652,4895,3,82
1237666498077655546,6.88580427353256,-0.210800016590122,23.52649,22.42404,21.36561,20.98988,20.60134,4895,3,82
1237666498077655556,6.89021061875295,-0.18405740954325,22.81711,21.98314,20.74638,20.23619,19.93758,4895,3,82
1237666498077655557,6.89043008545886,-0.201760775405193,23.40025,22.04676,21.65254,21.18905,20.56471,4895,3,82
1237666498077655591,6.90248690457497,-0.0693346518132573,22.63873,22.05795,20.41251,19.84669,19.23196,4895,3,82
1237666498077655847,6.90319895902425,-0.160466409039614,23.38477,23.26788,21.59306,20.95875,20.42294,4895,3,82
1237666498077655851,6.90735051263246,-0.10272585091465,23.49221,23.59976,22.24991,20.77818,20.27082,4895,3,82
